QGC WPL 110
0	1	0	16	0	0	0	0	35.328690	-120.752220	118.000000	1
1	0	3	16	0.000000	0.000000	0.000000	0.000000	35.329159	-120.753830	100.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	35.329094	-120.754341	100.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	35.328899	-120.754807	100.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	35.328602	-120.755173	100.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	35.328228	-120.755402	100.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	35.327808	-120.755478	100.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	35.327393	-120.755402	100.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	35.327015	-120.755173	100.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	35.326717	-120.754807	100.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	35.326527	-120.754341	100.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	35.326462	-120.753830	100.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	35.326527	-120.753319	100.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	35.326717	-120.752861	100.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	35.327015	-120.752502	100.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	35.327393	-120.752258	100.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	35.327808	-120.752182	100.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	35.328228	-120.752258	100.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	35.328602	-120.752502	100.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	35.328899	-120.752861	100.000000	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	35.329094	-120.753319	100.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	35.329159	-120.753830	100.000000	1
22	0	3	177	1.000000	100.000000	0.000000	0.000000	35.327779	-120.753822	100.000000	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	35.327779	-120.753822	100.000000	1
